slug,code_commune,nom_ville,date,auteur,note_moyenne,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie,points_positifs,points_negatifs
beziers,34032,Beziers,06-08-2025,Leraleur,9.06,9,,,,,,,,,"J'aime beaucoup cette ville pour l'architecture, la cathédrale, le vieux pont, la belle vue et terrasse de l'ancienne prison, les écluses, le polygone, les décorations de l'été et cette belle parade de Noël sans oublier la crèche et j'aime beaucoup Mr Menard pour sa franchise.","Trop de rue sales. Trop de gens qui crient le soir tard et qui ne respectent pas les gens qui travaillent, trop de SDF qui picolent et font la manche, taxent les cigarettes et insultent si on ne donne pas."
beziers,34032,Beziers,03-07-2025,Lilou,5.94,6,,,,,,,,,"Patrimoine non négligeable, proche de la mer, centre hospitalier, hypers marchés, belles décorations de Noël , gare bien desservie.","Ville extrêmement sale dû aux gens irrespectueux, trottoirs et rues déplorables non entretenues, zéro culture, beaucoup de cas sociaux et d'étrangers, pas de marchés dignes de ce nom."
beziers,34032,Beziers,04-06-2025,SwordDefender,2.44,4,,,,,,,,,"Accès facile aux commerces de tous types; Fréquence correcte des lignes de bus principales (Ginieisse-Deveze,  Meridienne-Gare SNCF).","Désertification médicale; abandon de la périphérie au profit des allées Paul Riquet et de la mairie; intolérance envers les étrangers et les chiens; insécurité persistante; perspective de non emploi garanti; excès d'événements ""culturels""."
beziers,34032,Beziers,26-03-2025,Lucchaum,1.31,0,,,,,,,,,"Je n'en vois plus,  sauf la grande offre de zones commerciales qui facilitent la vie quotidienne,  on y trouve tout et on se gare sans payer.","Biterrois depuis 40 ans,  j ai longtemps cru en l'investiture de notre célèbre équipe municipale. Mais force est de constater qu'hormis un peu de poudre aux yeux pailletée,  rien n'a changé. La délinquance s'accentue toujours,  la propreté n'est réservée qu'aux points stratégiques (allées ou devant chez le maire,  cathédrale,  mairie) mais le reste des rues est abandonnée. Côté entretien et travaux même chose,  3 ans qu'on a un trou dangereux devant chez nous et rien de fait. Le service voirie renvoit sur l'agglo mais c'est pas un problème de réseau donc ceux ci renvoient sur le service voirie. Grosse dégradation de la qualité du service public,  et on sent sur place un fort désengagement des argents sans doute malmenés. Il est tant que ça change car les taxes elles continuent d'augmenter mais on en voit pas le résultat. Payons nous les frais de justice d'un peu trop d'esbrouffe?"
cannes,6029,Cannes,07-06-2026,Isidore,4.31,3,,,,,,,,,"Actuellement, pas grand chose de positif à dire car le Maire n'écoute pas...","Nous habitons dans le centre du vieux Cannes, face au port. Furieux qu'après plusieurs interventions auprès de la Mairie et du Maire, notre requête sur le bruit insupportable des hélicoptères en rotation permanente depuis une jetée entre les deux phares et donc très proche de nous... continue. Depuis plusieurs jours, c'est même une cinquantaine d'hélicos par jour. De quel droit un Maire se permet-il une telle pollution sonore. Y compris le soir et en ce moment, souvent aussi entre midi et 14 heures. 
Pour nous ces nuisances nous gâchent la vie. Lorsque nous sommes arrivés, en 2009, cette pollution n'existait pas. Mais l'ambition démesurée du Maire, voulant toujours une première place dans tout ce qu'il estime être de son ressort devient démesurée... Cannes n'est plus une ville où il fait bon vivre..."
cannes,6029,Cannes,17-09-2025,Sos,4.13,4,,,,,,,,,Jolie ville.,J'y suis depuis 2 ans et je m'en vais. Le mépris de ces gens est juste insupportable. Il y a bien sûr des gens bien comme partout. Pas vraiment ce que l'on ressent en majorité. J'y suis venue pour le travail. Aucun regret de quitter cette ville. J'ai un American Staff très vieux et adorable. Ici si vous n'avez pas un petit toutou à sa mémère rien ne va plus. Mon chien se fait littéralement agressé parce qu'il a la gueule de l'emploi. Alors en plus si j'avais eu une tête d'arabe ou black j'étais embarqué direct. Cannes. .. Calmez-vous!!! Messieurs dames. .. Vous. .. comme tout le monde tous les matins.
cannes,6029,Cannes,12-07-2025,LeCannoisParisien,8.19,9,,,,,,,,,"Cannes fait partie d'une bande urbanisée sur la côte méditerranéenne donnant facilement accès à de nombreuses autres villes côtières par l'autoroute A8 ou par le train. Avec tous les festivals et événements qu'elle accueille c'est une ville qui triple facilement sa population et qui devient cosmopolite et très animée. En plus de sa Croisette et de ses nombreuses plages, Cannes possède également de grands parcs forestiers comme la Croix des Gardes ou La Californie. La qualité de l'air y est bien meilleure que dans les grandes villes. Sa proximité avec le massif de l'Estérel donne aussi la possibilité aux visiteurs de découvrir l'un des rares massifs montagneux en France qui possède une roche rouge que l'on retrouve en Afrique, en Australie ou encore aux USA. 
Cannes possède de nombreux établissements scolaires dont les plus réputés sont pour le coup uniquement des établissements privés et coûteux.","Les points négatifs sont claires : 
Le coût de la vie, c'est une vérité qui fait mal mais Cannes n'est pas pour les petites bourses. Les activités, l'immobilier, les denrées, les services ; tout est à des prix considérables. 
 
Le Transport, c'est un point négatif particulier. La majorité des déplacements en ville sont faisables à pied ou en bus. Toutefois, les déplacements en bus sont assez longs. Si votre choix se porte sur les déplacements en voiture, le trafic routier possède ses heures de cohue avec des embouteillages. A part ces deux options, il n'y a pas de métro ou de tramway. Néanmoins, l'option cyclable se développe mais uniquement sur les axes principaux. 
 
La fréquentation questionnable. Le côté blingbling de la ville attire des personnes mal intentionnées. Cela se répercute sur la qualité de vie en ville avec une délinquance présente. Cependant, rien de très ou trop grave. Seulement des tentatives de vous faire réagir avec des approches ou des remarques déplacées. Mais aussi, parfois, des vols à l'arraché."
cannes,6029,Cannes,04-10-2024,rejmag,3.69,6,,,,,,,,,"Une ville sur la côte, mer et soleil.","Les responsables de la mairie ne s'intéressent qu'au ""paraitre"" c'est à dire à tout ce qui est proche de la croisette - le reste est passablement ignoré- un boulevard Carnot qui végète car il n'y a pas de stationnements suffisants mais par contre quantité de places de livraisons vides à longueur de journée et des camions en milieu de route qui livrent car proche du magasin - des excès de zèle pour les amendes dépassement de 3 mn!! Tandis que sur la Croisette CEUX qui ont des voitures de luxe peuvent se garer n'importe où,  cela nous est interdit nous les cannois- tout comme entendre bld Carnot vrombir les moteurs de ces voitures - 
Et l'apothéose: c'est l'hôpital  - A quoi bon avoir reconstruit un hôpital pour manquer de chambres et parking plein dès 10h - Ne parlons pas du personnel débordé car insuffisant - mais bien sûr la municipalité n'embauche pas et cela n'est autre que du mépris pour les cannois - Notre argent va ailleurs dans le tape à l'œil- lettre envoyée à la Mairie au cas ou les modérateurs bloquent notre avis qui est celui de bon nombre de personnes."
cannes,6029,Cannes,17-08-2024,Jean,4.06,2,,,,,,,,,"Sa proximité avec la mer et la montagne. Lorsqu'on habite dans le Centre,  sa proximité avec les commerces de la rue d'Antibes.","Gros points noir : de plus en plus de bruit. Et le comble,  à partir de juin jusqu'en septembre avec les fêtes ultra bruyantes : plages électroniques,  bal des fous,  emplacements publics privatisés pour des mariages,  anniversaires ou autres. Et cela s'amplifie au fil des années. Curieux qu'un Maire se disant garant de la tranquillité de ses citoyens,  qui envisage même la présidence,  accepte ce vacarme provoqué par ces festivités alors que ces fêtes ne concernent pas la population résidente permanente (qui fuit de plus en plus...),  dont les retombées ne profitent qu'aux organisateurs. Cannes semble bondé par des touristes qui viennent jouer les curieux mais ne s'arrêtent ni ne séjournent pas trop longtemps."
cannes,6029,Cannes,18-07-2024,Soleda,2.69,3,,,,,,,,,Très jolie ville; proche de l'Italie et du beau temps presque toute l'année.,"Depuis presque 2 ans à Cannes je n'ai jamais vu autant de méchancetés auprès des habitants de cette ville, d'une agressivité incroyable, aucun dialogue, d'une froideur inimaginable, même des voisins qui vous disent juste bonjour. Je suis Parisienne où j'ai passé toute ma vie,  jamais je n'ai vu autant de méchancetés à ce point.. surtout en plus quand on est vieux. Je vais vite quitter cette ville sans aucun regret.."
cannes,6029,Cannes,01-07-2024,FANNY,8.00,8,,,,,,,,,"Je me devais de répondre à certains commentaires... Cannes ce n'est pas QUE LA CROISETTE et ses boutiques hors de prix. Et d'ailleurs les vrais Cannois  ne se cantonnent pas à cette avenue,  tout comme les Parisiens avec les Champs Elysées.  Déjà à quelques km , voire mètre, l'atmosphère n'est plus du tout bling-bling. Quartier de la république par ex. Le maire  a fait un super travail pour améliorer la ville : beaucoup de zones piétonnes,  propreté,  sécurité. Culturellement,  on ne peut évidemment pas comparer avec des villes comme Nice mais justement Cannes a cet avantage : à 30 km de grandes villes comme Nice. Beaucoup d'animations culturelles à Mougins,  Antibes,  etc.... perso,  je trouve que la ville s'est beaucoup améliorée depuis quelques années.","Alors oui,  il faut fuir l'été... mais comme toutes les villes balnéaires..... Etes vous déjà allés à St Malo ? Les Landes l'été ? Blindés.... 
Mentalités : pas mieux pas pires... c'est une constance : pas facile de se lier quand on débarque adulte dans une ville. .."
cannes,6029,Cannes,20-09-2023,jean luc,3.75,3,,,,,,,,,"pour y passer quelques jours. 
en été oui, le reste je vois pas.","ville qui étale son luxe et sa frime sans aucune pudeur 
tout est basé sur le paraitre et un luxe qui rend mal à l'aise 
tout est fait pour les riches 
des rues, des boutiques et des quartiers à la limite de l'indécence et de la provocation visuelle 
des touristes et des filles qui se pavanent et se prennent pour le centre du monde. 
les pauvres n'y ont pas leur place et on vous le fait vite comprendre. 
une mairie qui cautionne et qui encourage tout ça. 
un système de logement digne de la mafia et du luxe infecte. 
voila !!!"
brive-la-gaillarde,19031,Brive La Gaillarde,15-06-2026,Ally,7.25,7,,,,,,,,,"Ville de province agréable, loin des grandes métropoles. Je suis une Parisienne, ayant vécu à Toulouse pour me retrouver ici, et franchement, meilleure décision de ma vie! 
Je vis du côté ouest, dans un quartier au départ mal coté, mais dans un environnement pavillonnaire, tranquille, sans bruit, verdoyant... Certes il fait chaud l'été et l'investissement dans une clim n'est pas à prendre à la légère! Mais franchement, ville sympathique (Bon, ok, je vais très peu en centre ville...).","Ah ça... Le désert médical! La croix et la bannière pour trouver un généraliste qui accepte de vous prendre (et moi, j'ai juste eu un gros coup de pot!), et je ne parle pas des spécialistes, qui ne se donnent même plus la peine de répondre quand on appelle (ophtalmo, dermato...)... 
Les transports... Arf! Oui, 2 lignes... Mais elles ont le mérite d'exister. 
Les routes, en effet, souvent dans un état déplorable, même s'il y a du mieux ces derniers temps... à condition d'habiter le bon quartier! Ah bah oui, à Tujac ou Gaubre, s'passe pas grand' chose pour les trottoirs et les rues défoncés!"
